id_num,page_id,class_name,x_start,y_start,x_stop,y_stop,labeled_by,parent_of,sibling_of,child_of,continuation_of,sequentially_follows,doc_page_num,reference_to_internal,reference_to_external,text,entry_type,label_type,mandatory,desired,optional,recommended,functional,non_functional,aero_mechanism/aero_brake,audio_beacon,camera,cansat/payload/probe,data/kinematics/telemetry,egg/compartment,electrical,ground_station,heat_shield,materials/mechanical,nose_cone,parachute,radio,rocket,sensors,software,Unnamed: 41,cost,schedule,deliverables,personnel/staffing,entries_affected,Notes,pathing
600,132.0,LTTextBoxHorizontal,101.9281238,533.8296893,122.4746858,543.8296891,,,,594.0,,,637.0,,,FRR,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
601,132.0,LTTextBoxHorizontal,101.3692627,511.3296893,123.0333366,521.3296891,,,,594.0,,,637.0,,,GCS,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
602,132.0,LTTextBoxHorizontal,103.873167,488.8296893,120.5305078,498.8296891,,,,594.0,,,637.0,,,HW,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
603,132.0,LTTextBoxHorizontal,100.263735,466.3296893,124.1390744,476.3296891,,,,594.0,,,637.0,,,HWR,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
604,132.0,LTTextBoxHorizontal,110.8113765,443.8296893,113.5896967,453.8296891,,,,594.0,,,637.0,,,I,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
605,132.0,LTTextBoxHorizontal,101.9232427,421.3296893,122.479784,431.3296891,,,,594.0,,,637.0,,,LCO,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
606,132.0,LTTextBoxHorizontal,101.6474745,398.8296893,122.7553349,408.8296891,,,,594.0,,,637.0,,,PDR,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
607,132.0,LTTextBoxHorizontal,102.4796715,376.3296893,121.9229277,386.3296891,,,,594.0,,,637.0,,,PFB,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
608,132.0,LTTextBoxHorizontal,102.2038973,353.8296893,122.1989112,363.8296891,,,,594.0,,,637.0,,,PFR,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
609,132.0,LTTextBoxHorizontal,101.0934945,329.8296893,123.3097532,339.8296891,,,,594.0,,,637.0,,,RPM,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
610,132.0,LTTextBoxHorizontal,101.3692627,307.3296893,123.0337637,317.3296891,,,,594.0,,,637.0,,,RSO,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
611,132.0,LTTextBoxHorizontal,101.645037,284.8296893,122.7575628,294.8296891,,,,594.0,,,637.0,,,SOE,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
612,132.0,LTTextBoxHorizontal,109.1469878,262.3296893,115.255386,272.3296891,,,,594.0,,,637.0,,,T,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
613,132.0,LTTextBoxHorizontal,102.2038973,239.8296893,122.1989112,249.8296891,,,,594.0,,,637.0,,,TBD,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
614,132.0,LTTextBoxHorizontal,102.2038973,217.3296893,122.1989112,227.3296891,,,,594.0,,,637.0,,,TBR,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
615,132.0,LTTextBoxHorizontal,104.7029265,194.8296893,119.7003208,204.8296891,,,,594.0,,,637.0,,,VM,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
616,132.0,LTTextBoxHorizontal,167.700012,646.3296873,204.9237706,656.3296871,595,,,594.0,,,637.0,,,Analysis,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
617,132.0,LTTextBoxHorizontal,167.700012,623.8296873,267.6931533,633.8296871,596,,,594.0,,,637.0,,,Critical Design Review,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
618,132.0,LTTextBoxHorizontal,167.700012,601.3296893,267.7215767,611.3296891,597,,,594.0,,,637.0,,,Concept of Operations,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
619,132.0,LTTextBoxHorizontal,167.700012,578.8296893,232.7061308,588.8296891,598,,,594.0,,,637.0,,,Demonstration,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
620,132.0,LTTextBoxHorizontal,167.700012,556.3296893,275.478618,566.3296891,599,,,594.0,,,637.0,,,Descent Control System,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
621,132.0,LTTextBoxHorizontal,167.700012,533.8296893,277.7087816,543.8296891,600,,,594.0,,,637.0,,,Flight Readiness Review,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
622,132.0,LTTextBoxHorizontal,167.700012,511.3296893,269.9426072,521.3296891,601,,,594.0,,,637.0,,,Ground Control Station,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
623,132.0,LTTextBoxHorizontal,167.700012,488.8296893,211.034889,498.8296891,602,,,594.0,,,637.0,,,Hardware,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
624,132.0,LTTextBoxHorizontal,167.700012,466.3296893,246.5880851,476.3296891,603,,,594.0,,,637.0,,,Hardware Review,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
625,132.0,LTTextBoxHorizontal,167.700012,443.8296893,213.2703549,453.8296891,604,,,594.0,,,637.0,,,Inspection,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
626,132.0,LTTextBoxHorizontal,167.700012,421.3296893,267.5304947,431.3296891,605,,,594.0,,,637.0,,,Launch Control Officer,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
627,132.0,LTTextBoxHorizontal,167.700012,398.8296893,287.1386793,408.8296891,606,,,594.0,,,637.0,,,Preliminary Design Review,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
628,132.0,LTTextBoxHorizontal,167.700012,376.3296893,247.1487573,386.3296891,607,,,594.0,,,637.0,,,Pre Flight Briefing,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
629,132.0,LTTextBoxHorizontal,167.700012,353.8296893,250.4781836,363.8296891,608,,,594.0,,,637.0,,,Post Flight Review,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
630,132.0,LTTextBoxHorizontal,167.700012,329.8296893,271.0456805,339.8296891,609,,,594.0,,,637.0,,,Revolutions Per Minute,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
631,132.0,LTTextBoxHorizontal,167.700012,307.3296893,260.3067437,317.3296891,610,,,594.0,,,637.0,,,Range Safety Officer,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
632,132.0,LTTextBoxHorizontal,167.700012,284.8296893,257.1739118,294.8296891,611,,,594.0,,,637.0,,,Sequence of Events,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
633,132.0,LTTextBoxHorizontal,167.700012,262.3296893,186.0333592,272.3296891,612,,,594.0,,,637.0,,,Test,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
634,132.0,LTTextBoxHorizontal,167.700012,239.8296893,247.7096214,249.8296891,613,,,594.0,,,637.0,,,To Be Determined,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
635,132.0,LTTextBoxHorizontal,167.700012,217.3296893,237.7135161,227.3296891,614,,,594.0,,,637.0,,,To Be Resolved,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
636,132.0,LTTextBoxHorizontal,167.700012,194.8296893,252.7176586,204.8296891,615,,,594.0,,,637.0,,,Verification method,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,0.0
637,132.0,LTTextBoxHorizontal,541.9523295,66.18703153,555.2999857,78.18703153,,,,0.0,,,637.0,,,37,label,page_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,0.0
638,134.0,LTTextBoxHorizontal,56.699997,704.5482029,253.5267068,720.5482034,,639/640/641/642/643/644/645/646/647/648/649/650/651/652/653/654/655/656/657/658/659/660/661/662/663/664/665/666/668/669/670,,0.0,,,667.0,,,Appendix E Definitions,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,638.0/0
639,134.0,LTTextBoxHorizontal,67.199997,660.5796873,104.4237556,670.5796871,,,,638.0,,,667.0,,,Analysis,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,638.0/0
